Tx_ID,Tx_X,Tx_Y,Tx_Z,Rx_X,Rx_Y,Rx_Z,Distance_3D,LOS,Building_Height_Avg,Azimuth_Deg,Elevation_Deg,Path_Loss_dB
1,139.754929,35.683797,44.51,139.770471,35.682348,1.13,1411.111,0,43.967,-5.325,1.76,130.579
1,139.753918,35.687653,39.94,139.760805,35.683949,1.95,745.675,1,7.311,-28.276,2.917,96.894
3,139.755387,35.699137,54.94,139.768674,35.692911,1.22,1383.889,1,5.343,-25.109,2.223,106.366
2,139.756081,35.685763,46.69,139.753035,35.688923,1.83,447.69,1,22.323,133.949,5.722,101.077
1,139.753355,35.681257,34.07,139.766017,35.681093,1.82,1142.239,1,19.106,-0.742,1.618,104.684
2,139.769208,35.687697,38.08,139.773437,35.699413,1.14,1355.802,1,21.928,70.155,1.561,105.758
1,139.779712,35.687326,30.26,139.757532,35.691999,1.71,2066.037,1,12.853,168.104,0.792,117.971
1,139.776376,35.689406,45.7,139.765046,35.692276,1.82,1070.813,1,17.666,165.787,2.346,111.648
1,139.751368,35.691206,45.53,139.752198,35.697052,1.88,654.619,0,63.252,81.917,3.815,136.719
1,139.762692,35.699848,55.46,139.775155,35.698182,1.95,1139.831,1,11.573,-7.617,2.687,99.097
1,139.775779,35.695125,54.95,139.760507,35.681142,1.93,2075.397,1,16.807,-137.524,1.464,116.893
2,139.75404,35.680718,54.29,139.767466,35.681367,1.31,1213.828,1,9.369,2.768,2.499,104.974
1,139.775429,35.694254,44.21,139.761356,35.695531,1.27,1277.291,0,59.208,174.816,1.926,125.395
2,139.767781,35.696485,47.82,139.767928,35.693917,1.4,289.101,1,17.674,-86.724,9.123,97.676
3,139.777939,35.697913,52.14,139.772326,35.684336,1.47,1590.459,0,57.269,-112.462,1.825,126.925
1,139.776281,35.68848,28.21,139.759804,35.686425,1.23,1503.112,0,61.523,-172.889,1.028,128.209
2,139.770311,35.686273,35.52,139.765578,35.692221,1.09,786.911,0,25.417,128.51,2.506,113.469
3,139.769735,35.696786,30.92,139.773846,35.69578,1.66,388.218,1,11.229,-13.758,4.31,96.097
3,139.756395,35.695552,42.9,139.770636,35.692063,1.17,1341.539,0,42.387,-13.767,1.782,114.874
3,139.753503,35.690721,54.32,139.751712,35.695839,1.91,592.959,1,5.319,109.279,5.05,94.962
2,139.762462,35.682358,33.07,139.767063,35.684572,1.29,483.246,1,11.807,25.704,3.763,97.069
1,139.755597,35.693035,50.58,139.76129,35.686622,1.2,878.924,1,15.816,-48.405,3.216,100.635
1,139.753073,35.681313,39.2,139.771263,35.682032,1.19,1642.516,0,38.435,2.264,1.326,135.903
2,139.75907,35.682007,56.61,139.7505,35.699696,1.29,2110.758,1,7.824,115.849,1.501,122.279
1,139.775815,35.686623,46.94,139.759918,35.69618,1.61,1783.666,0,38.323,148.986,1.456,121.668
2,139.750514,35.687424,59.18,139.752595,35.694316,1.98,789.769,0,43.715,73.204,4.143,130.73
1,139.758779,35.689239,33.6,139.777615,35.683896,1.49,1798.98,1,16.559,-15.837,1.023,108.509
3,139.762722,35.686783,57.34,139.776295,35.693974,1.6,1462.091,0,59.28,27.913,2.183,114.552
1,139.765317,35.680676,37.5,139.779043,35.697248,1.84,2217.365,0,61.051,50.368,0.921,123.465
2,139.755447,35.683148,46.77,139.769304,35.696207,1.33,1914.149,1,13.715,43.302,1.36,108.742
2,139.778927,35.682302,31.11,139.774211,35.695094,1.18,1482.433,0,31.495,110.235,1.157,134.594
3,139.767366,35.688624,51.59,139.768356,35.687743,1.43,141.537,0,65.551,-41.654,19.514,94.052
2,139.765663,35.684243,59.24,139.764761,35.695339,1.32,1235.774,0,34.49,94.647,2.683,120.476
1,139.750265,35.685871,52.56,139.775015,35.689691,1.87,2271.893,1,22.391,8.775,1.278,113.463
1,139.764571,35.689431,46.55,139.773285,35.688091,1.98,800.769,1,11.566,-8.748,3.186,99.802
3,139.77513,35.684711,40.69,139.771998,35.699296,1.69,1643.772,1,11.503,102.119,1.359,116.236
2,139.756589,35.684919,37.08,139.776817,35.682933,1.65,1837.328,1,16.753,-5.605,1.105,107.693
3,139.760536,35.696663,39.67,139.777862,35.697294,1.71,1563.895,0,57.164,2.087,1.39,123.23
1,139.750617,35.690962,36.49,139.763359,35.686442,1.47,1253.932,1,17.554,-19.531,1.6,99.918
3,139.779308,35.697135,54.14,139.758485,35.690328,1.63,2024.137,1,21.023,-161.898,1.486,111.291
2,139.752,35.690291,56.26,139.765354,35.687259,1.07,1251.263,1,9.07,-12.791,2.525,104.262
3,139.776947,35.698185,58.24,139.752792,35.690064,1.49,2357.297,0,67.413,-161.416,1.379,121.943
2,139.75939,35.685095,39.64,139.778145,35.696368,1.33,2103.933,1,15.065,31.009,1.043,114.536
2,139.767627,35.692333,44.12,139.779516,35.68366,1.05,1441.32,0,40.723,-36.111,1.711,121.761
1,139.770379,35.690065,45.19,139.769581,35.695096,1.54,564.774,1,6.338,99.016,4.419,102.76
1,139.754225,35.698374,47.79,139.772385,35.688918,1.36,1945.152,1,10.73,-27.506,1.367,115.598
1,139.763313,35.68837,25.09,139.75971,35.698699,1.59,1191.911,1,14.469,109.227,1.129,119.823
2,139.759764,35.697096,54.49,139.775988,35.69094,1.51,1615.169,1,14.571,-20.781,1.879,108.845
3,139.751698,35.691278,34.38,139.777009,35.680828,1.28,2559.963,0,32.159,-22.435,0.741,137.025
2,139.774996,35.694171,41.53,139.752307,35.698204,1.54,2094.146,0,56.339,169.92,1.094,142.612
1,139.751355,35.697738,54.45,139.753943,35.69849,1.38,253.42,1,18.566,16.201,11.829,99.175
1,139.769598,35.699938,59.89,139.757826,35.683598,1.92,2102.129,1,20.496,-125.771,1.58,121.16
3,139.759422,35.694623,52.82,139.77111,35.699453,1.38,1183.335,0,52.481,22.455,2.489,119.762
1,139.755764,35.68629,25.87,139.755501,35.688916,1.04,293.451,1,18.318,95.719,4.836,106.94
1,139.770013,35.68598,37.91,139.756602,35.698288,1.76,1824.708,0,50.146,137.454,1.135,116.065
1,139.767236,35.686182,33.65,139.761456,35.687282,1.96,536.164,1,5.704,169.23,3.382,112.428
3,139.759458,35.681958,58.74,139.768349,35.680454,1.17,820.895,1,17.262,-9.604,4.012,101.392
2,139.765389,35.681072,34.25,139.779289,35.6959,1.97,2069.053,0,25.291,46.85,0.894,123.62
1,139.757387,35.691617,58.02,139.773517,35.697716,1.62,1604.985,0,56.099,20.714,2.013,123.198
3,139.775911,35.696212,57.81,139.766749,35.683256,1.85,1659.302,0,32.359,-125.267,1.932,128.73
1,139.759415,35.680723,54.38,139.751482,35.69108,1.47,1354.999,1,5.131,127.451,2.236,111.345
3,139.757355,35.691333,28.43,139.765505,35.696631,1.62,941.556,1,23.583,33.027,1.631,99.567
1,139.772555,35.687435,25.07,139.756123,35.689231,1.84,1495.005,1,16.962,173.764,0.89,105.323
3,139.750528,35.69785,52.79,139.759002,35.695767,1.98,799.724,1,14.82,-13.806,3.635,103.714
1,139.75804,35.682908,54.52,139.757526,35.692762,1.18,1096.09,1,19.803,92.989,2.786,107.407
2,139.761262,35.691269,58.68,139.760423,35.694415,1.9,361.772,0,26.852,104.923,8.919,104.425
1,139.776467,35.699418,32.64,139.751868,35.698376,1.67,2220.663,1,21.437,-177.574,0.799,104.597
3,139.778513,35.686901,50.66,139.767305,35.688336,1.95,1024.131,1,16.356,172.7,2.723,105.596
1,139.771494,35.694836,43.17,139.751373,35.695419,1.32,1815.558,1,7.521,178.338,1.32,106.881
2,139.764776,35.697649,36.5,139.769818,35.694254,1.24,591.459,1,12.613,-33.959,3.411,96.607
1,139.769219,35.683724,46.22,139.771924,35.68878,1.37,613.53,1,22.461,61.847,4.181,100.89
3,139.76242,35.699851,44.19,139.764582,35.687623,1.88,1371.776,1,22.024,-79.973,1.766,107.665
3,139.758965,35.696188,35.23,139.773438,35.697627,1.46,1314.851,1,13.394,5.679,1.471,112.544
2,139.778521,35.682751,34.4,139.779022,35.684095,1.95,159.164,0,62.598,69.546,11.522,94.113
3,139.753462,35.686218,42.03,139.760202,35.68637,1.24,609.248,1,18.686,1.296,3.83,92.177
1,139.760392,35.692499,41.59,139.768567,35.69949,1.22,1070.916,0,49.306,40.532,2.159,119.687
1,139.776973,35.697698,35.57,139.759712,35.685547,1.68,2059.439,1,6.79,-144.856,0.943,105.607
1,139.771694,35.683897,34.23,139.763302,35.69745,1.29,1684.267,1,19.591,121.768,1.12,101.857
3,139.750873,35.694624,58.4,139.750625,35.687429,1.13,801.07,1,18.0,-91.976,4.089,98.355
1,139.750693,35.685413,55.18,139.75223,35.691024,1.38,640.337,1,8.973,74.676,4.803,100.921
1,139.765495,35.696108,53.59,139.773926,35.687967,1.27,1181.938,1,21.056,-44.001,2.535,107.025
1,139.764528,35.693669,32.5,139.754197,35.684426,1.41,1385.929,1,21.331,-138.18,1.285,109.956
2,139.76329,35.690458,31.63,139.770975,35.693822,1.19,787.606,0,57.324,23.641,2.213,118.05
3,139.75907,35.692997,53.33,139.771266,35.699332,1.96,1306.079,1,7.828,27.449,2.252,103.295
3,139.779599,35.697529,31.46,139.779887,35.697856,1.8,53.591,0,24.227,48.694,28.964,98.819
3,139.75816,35.687729,42.62,139.770868,35.699706,1.84,1755.494,1,14.864,43.303,1.331,113.532
2,139.764701,35.695385,32.75,139.753862,35.693823,1.3,992.854,1,11.387,-171.797,1.814,111.96
3,139.762147,35.683178,38.23,139.768796,35.68069,1.86,661.094,1,18.468,-20.518,3.149,104.11
2,139.755107,35.694024,54.87,139.765724,35.691081,1.59,1012.676,1,15.425,-15.49,3.012,109.436
2,139.756079,35.695013,56.2,139.777522,35.69245,1.06,1954.633,0,59.331,-6.816,1.616,127.629
3,139.777549,35.68886,59.88,139.770705,35.682403,1.15,947.591,0,57.33,-136.669,3.547,107.552
1,139.775748,35.695872,58.04,139.765554,35.696569,1.45,923.928,1,16.823,176.094,3.505,102.445
1,139.755971,35.691142,48.49,139.768726,35.694602,1.39,1213.228,1,22.664,15.175,2.223,112.566
3,139.77627,35.698725,40.11,139.763304,35.688969,1.8,1593.889,1,16.673,-143.039,1.377,114.622
3,139.756276,35.682249,27.02,139.765252,35.68584,1.87,902.506,0,64.002,21.801,1.596,116.447
2,139.768796,35.682616,46.29,139.77167,35.684436,1.86,331.533,1,24.005,32.341,7.631,95.136
3,139.752438,35.696849,32.37,139.75235,35.699289,1.38,272.766,0,44.932,92.066,6.484,118.703
2,139.776411,35.696847,54.75,139.76846,35.696042,1.64,724.252,0,20.231,-174.214,4.195,111.418
3,139.751545,35.689424,44.21,139.752647,35.693868,1.5,504.902,1,21.326,76.076,4.836,102.8
1,139.766648,35.699279,50.67,139.775652,35.698968,1.89,813.841,1,24.601,-1.982,3.43,110.06
1,139.773391,35.693588,48.57,139.778274,35.68407,1.89,1145.439,0,38.568,-62.842,2.334,106.824
3,139.753505,35.699657,37.16,139.773406,35.697152,1.05,1815.691,0,28.026,-7.174,1.139,135.604
2,139.762134,35.690648,51.57,139.771541,35.691669,1.57,857.016,1,17.404,6.195,3.339,114.383
1,139.751259,35.684032,54.52,139.778312,35.698661,1.5,2930.702,1,18.056,28.401,1.036,115.414
2,139.770483,35.688888,51.04,139.756556,35.693212,1.77,1345.076,1,7.948,162.75,2.098,106.513
3,139.759223,35.69961,52.19,139.756865,35.694831,1.2,573.763,1,16.101,-116.267,5.079,94.386
3,139.766782,35.687408,37.6,139.76443,35.684445,1.69,392.951,1,23.463,-128.434,5.221,100.188
1,139.777982,35.69914,58.03,139.750224,35.6869,1.74,2847.82,1,10.908,-156.204,1.132,118.377
3,139.759176,35.69594,39.86,139.778952,35.686046,1.03,2094.26,0,42.391,-26.579,1.062,120.195
1,139.751459,35.688842,56.4,139.750968,35.693883,1.43,563.963,0,60.678,95.566,5.567,109.985
2,139.770269,35.690837,55.02,139.767883,35.688223,1.98,365.032,1,18.491,-132.383,8.268,96.923
1,139.773605,35.692149,29.35,139.760619,35.6972,1.3,1298.314,1,10.99,158.747,1.238,106.626
1,139.778736,35.693315,58.82,139.753089,35.684252,1.88,2522.105,1,20.141,-160.537,1.293,112.102
2,139.754734,35.681534,59.87,139.750738,35.695913,1.59,1637.298,0,67.68,105.529,2.039,122.73
1,139.761764,35.698672,46.22,139.757873,35.696265,1.3,443.237,1,15.482,-148.264,5.787,93.618
1,139.775324,35.69194,52.41,139.753201,35.692558,1.84,1996.278,1,14.811,178.401,1.451,124.611
3,139.774206,35.698623,57.68,139.77821,35.682966,1.99,1775.855,0,59.715,-75.656,1.796,122.235
2,139.768744,35.692638,25.7,139.757343,35.686534,1.74,1231.238,0,40.402,-151.837,1.115,119.478
1,139.758081,35.68862,57.55,139.752824,35.687955,1.06,482.986,0,58.041,-172.785,6.671,116.074
2,139.758521,35.691339,46.96,139.77309,35.689309,1.05,1333.418,0,34.573,-7.931,1.972,128.407
2,139.75372,35.69659,54.0,139.762428,35.694735,1.49,813.183,0,38.647,-12.025,3.694,109.11
1,139.777656,35.686523,43.93,139.77531,35.686767,1.01,217.491,0,50.283,174.039,11.163,110.879
3,139.755188,35.699129,43.57,139.775153,35.680364,1.68,2753.016,1,6.599,-43.225,0.872,119.55
2,139.767187,35.689319,56.41,139.779771,35.697322,1.02,1441.99,1,8.067,32.452,2.2,106.216
1,139.767531,35.699125,42.76,139.774115,35.688647,1.97,1306.404,0,66.881,-57.856,1.788,129.086
2,139.761088,35.697615,41.51,139.756425,35.685658,1.88,1392.823,1,24.164,-111.307,1.63,116.487
3,139.760576,35.695353,46.29,139.767593,35.696384,1.82,644.433,1,7.097,8.353,3.948,104.718
3,139.770058,35.689349,43.15,139.765788,35.697577,1.81,992.004,1,5.12,117.428,2.386,110.341
3,139.761649,35.691739,40.62,139.765246,35.694621,1.83,457.133,1,17.248,38.703,4.85,91.497
1,139.757653,35.696761,31.32,139.758904,35.687086,1.43,1080.16,1,19.27,-82.633,1.585,114.838
1,139.761974,35.690881,38.91,139.756304,35.684622,1.79,863.354,1,8.553,-132.17,2.462,97.585
3,139.77423,35.694764,34.87,139.771507,35.694256,1.37,254.079,0,21.635,-169.437,7.512,106.235
1,139.778994,35.695813,39.02,139.753053,35.681149,1.85,2849.472,0,45.21,-150.522,0.747,131.444
3,139.769079,35.690262,45.76,139.751488,35.687821,1.62,1609.365,0,64.945,-172.1,1.571,134.599
1,139.773463,35.690725,46.31,139.761437,35.695176,1.36,1192.265,0,24.193,159.689,2.159,112.375
3,139.765985,35.683957,33.35,139.772318,35.691701,1.75,1032.495,1,15.572,50.727,1.753,113.051
2,139.768745,35.684895,27.96,139.776056,35.694677,1.24,1270.534,1,20.528,53.225,1.205,103.217
3,139.779643,35.698099,51.06,139.766204,35.691458,1.96,1418.894,1,14.865,-153.705,1.982,115.734
3,139.763153,35.696807,43.5,139.775198,35.684794,1.66,1720.118,0,54.595,-44.922,1.393,120.079
1,139.751988,35.680202,40.47,139.750759,35.689664,1.4,1056.816,1,16.332,97.4,2.117,109.746
1,139.77871,35.697388,29.54,139.763661,35.695461,1.55,1373.627,1,19.254,-172.705,1.167,111.885
1,139.773792,35.680505,39.51,139.754002,35.684608,1.74,1841.945,1,6.814,168.287,1.175,111.991
1,139.761949,35.689166,53.64,139.767482,35.69926,1.8,1227.603,0,66.655,61.276,2.418,114.785
1,139.779472,35.681349,45.35,139.77763,35.684057,1.97,346.213,1,6.739,124.221,7.141,97.72
1,139.760366,35.699376,28.18,139.750216,35.680284,1.21,2308.488,1,17.722,-117.997,0.669,105.301
2,139.761164,35.699446,36.63,139.770047,35.695561,1.5,910.147,1,5.463,-23.622,2.21,99.589
3,139.768292,35.692217,59.29,139.77377,35.698568,1.09,862.688,1,15.342,49.216,3.86,104.573
3,139.75823,35.687844,44.06,139.772334,35.684933,1.08,1312.671,0,50.454,-11.663,1.875,121.317
3,139.770957,35.69024,35.02,139.750593,35.683101,1.1,1999.864,1,6.8,-160.682,0.972,112.105
2,139.754586,35.695246,56.97,139.755217,35.684479,1.26,1197.832,1,10.698,-86.646,2.663,117.138
3,139.753241,35.684464,36.76,139.752832,35.692557,1.7,899.81,0,52.653,92.891,2.232,111.526
2,139.766046,35.688834,50.55,139.752564,35.69158,1.86,1254.098,1,7.736,168.488,2.223,108.215
2,139.766665,35.694745,30.15,139.771906,35.692427,1.44,538.746,0,46.416,-23.864,3.051,102.815
2,139.7532,35.687908,30.48,139.762744,35.680155,1.56,1217.305,1,22.708,-39.089,1.361,104.358
3,139.778925,35.68064,44.65,139.771745,35.68314,1.21,705.724,0,44.727,160.805,3.522,119.962
2,139.767199,35.690148,33.39,139.760823,35.684865,1.79,821.771,1,10.808,-140.355,2.202,99.561
3,139.754531,35.694748,26.73,139.753511,35.693942,1.89,130.687,1,22.291,-141.655,10.761,82.823
3,139.759343,35.699536,57.43,139.771554,35.692175,1.49,1371.951,1,24.35,-31.085,2.335,102.329
1,139.774007,35.680741,26.96,139.768782,35.692478,1.16,1385.628,1,11.243,113.998,1.067,98.545
1,139.765697,35.690798,50.11,139.753389,35.691414,1.01,1112.744,1,23.744,177.135,2.527,103.383
2,139.755644,35.688999,36.65,139.777731,35.69489,1.54,2096.112,1,13.521,14.936,0.96,114.58
2,139.753085,35.684849,57.67,139.759268,35.698834,1.5,1650.314,1,14.281,66.152,1.95,112.605
3,139.762923,35.692755,59.51,139.769642,35.693471,1.93,613.586,0,26.897,6.084,5.362,116.013
2,139.760122,35.683272,36.74,139.750959,35.694899,1.04,1532.763,0,20.218,128.241,1.334,130.615
2,139.769678,35.685677,45.69,139.763291,35.692164,1.15,922.975,1,10.213,134.554,2.763,111.015
3,139.777757,35.695635,52.05,139.778931,35.695953,1.2,122.557,1,9.807,15.144,22.537,88.08
2,139.757432,35.689208,29.32,139.776595,35.69886,1.55,2033.035,0,23.563,26.732,0.783,120.688
2,139.775657,35.699873,49.83,139.75664,35.692102,1.28,1919.607,1,16.152,-157.772,1.449,105.521
3,139.777614,35.687729,56.72,139.776374,35.68362,1.21,472.877,1,6.421,-106.792,6.695,99.694
3,139.77706,35.689265,31.25,139.758792,35.695405,1.51,1782.622,0,31.819,161.422,0.956,133.479
1,139.778562,35.686005,54.35,139.775567,35.693017,1.04,825.52,0,53.264,113.132,3.695,124.697
3,139.775263,35.684726,29.05,139.771877,35.698672,1.98,1578.084,0,47.891,103.649,0.983,123.311
1,139.767805,35.698446,44.89,139.760562,35.685443,1.86,1584.718,1,16.568,-119.119,1.555,108.816
2,139.762295,35.694977,36.88,139.777324,35.699401,1.27,1441.46,1,16.445,16.404,1.415,112.991
3,139.764751,35.686668,41.51,139.764558,35.691037,1.34,486.87,1,22.175,92.52,4.717,97.472
3,139.776178,35.694003,35.52,139.759531,35.69928,1.25,1611.361,0,33.993,162.413,1.219,132.101
3,139.759042,35.699316,34.12,139.758391,35.695681,1.93,408.992,1,16.203,-100.16,4.5,94.902
2,139.754778,35.681481,51.01,139.778172,35.697319,1.65,2746.301,1,13.568,34.099,1.03,124.745
1,139.754225,35.68529,32.81,139.772757,35.686477,1.52,1676.36,1,17.401,3.664,1.069,108.983
2,139.77481,35.684012,39.29,139.760497,35.684389,1.51,1291.67,1,7.393,178.491,1.676,105.436
2,139.772845,35.697396,34.61,139.757625,35.692482,1.17,1476.783,1,13.401,-162.106,1.297,111.998
3,139.764929,35.683584,33.35,139.756349,35.687487,1.96,887.237,1,18.239,155.543,2.026,115.081
1,139.758246,35.686162,46.95,139.757335,35.699718,1.91,1507.672,1,20.26,93.846,1.711,120.211
2,139.770328,35.690877,26.59,139.753329,35.68991,1.95,1536.442,0,51.271,-176.743,0.919,115.538
3,139.751153,35.692422,52.61,139.764542,35.682209,1.29,1656.662,1,8.492,-37.334,1.774,107.975
2,139.767047,35.696164,44.12,139.751232,35.689976,1.48,1583.019,0,34.326,-158.632,1.543,124.947
2,139.761953,35.688146,54.0,139.750345,35.690702,1.52,1085.478,0,56.63,167.585,2.768,122.748
3,139.779336,35.690685,32.46,139.768542,35.680095,1.49,1526.326,0,34.259,-135.545,1.162,123.976
3,139.765227,35.699309,49.83,139.752654,35.68491,1.02,1959.962,1,19.919,-131.125,1.427,107.522
1,139.766568,35.685947,39.72,139.775356,35.680027,1.83,1030.09,0,50.399,-33.967,2.106,121.131
2,139.771371,35.684962,27.69,139.753202,35.69122,1.75,1779.479,0,40.698,160.994,0.835,128.313
3,139.764536,35.694212,51.34,139.76628,35.685843,1.47,943.52,0,51.754,-78.23,3.025,126.655
3,139.756737,35.695423,51.68,139.770265,35.683464,1.27,1803.256,0,62.266,-41.476,1.601,123.697
1,139.766118,35.688296,34.48,139.756875,35.696772,1.63,1257.282,1,12.7,137.48,1.497,117.261
1,139.778328,35.68426,57.06,139.776648,35.6806,1.14,437.094,1,13.899,-114.662,7.291,97.338
3,139.762297,35.695578,51.74,139.764442,35.693834,2.0,278.074,0,69.667,-39.127,10.142,114.694
1,139.770389,35.69341,35.74,139.75946,35.69146,1.13,1009.38,1,14.077,-169.885,1.964,103.807
3,139.779341,35.697525,33.37,139.777034,35.695431,1.06,313.527,1,23.092,-137.78,5.884,93.749
2,139.774898,35.696887,40.4,139.77575,35.682645,1.61,1583.123,1,10.815,-86.574,1.404,102.087
1,139.769771,35.684104,35.25,139.771289,35.697432,1.46,1486.074,0,44.743,83.503,1.302,123.08
2,139.77208,35.696647,32.6,139.758714,35.686433,1.72,1654.69,0,59.041,-142.612,1.069,121.421
2,139.778094,35.683503,38.97,139.761706,35.680171,1.13,1523.639,0,24.887,-168.506,1.423,132.123
2,139.778793,35.697274,25.9,139.770692,35.693134,1.36,863.166,1,5.182,-152.927,1.628,101.093
3,139.779069,35.695406,39.05,139.755559,35.697187,1.5,2128.917,0,69.722,175.669,1.01,123.661
2,139.768769,35.691397,32.76,139.764853,35.687074,1.45,596.577,1,7.868,-132.168,3.004,103.816
2,139.761541,35.692844,34.25,139.772132,35.690551,1.58,988.594,1,19.878,-12.217,1.893,104.275
2,139.753995,35.682082,27.89,139.769731,35.688247,1.1,1575.488,1,7.719,21.393,0.974,110.758
3,139.761566,35.680798,45.61,139.771598,35.680849,1.5,905.568,1,20.002,0.295,2.789,101.672
2,139.778289,35.686613,41.52,139.776758,35.695063,1.55,948.857,1,23.915,100.271,2.412,113.876
2,139.776694,35.696428,51.27,139.779049,35.698829,1.88,344.3,1,9.471,45.562,8.164,96.435
1,139.76571,35.689316,59.55,139.763752,35.688402,1.57,211.722,0,40.923,-154.976,15.314,106.033
3,139.76611,35.684468,29.18,139.751799,35.682889,1.55,1302.387,0,29.999,-173.703,1.216,127.64
2,139.759268,35.696691,34.53,139.775031,35.690101,1.81,1598.485,1,23.386,-22.687,1.173,103.771
1,139.763635,35.684573,48.89,139.753539,35.698095,1.06,1756.098,1,14.408,126.746,1.56,110.008
3,139.771433,35.69631,33.31,139.756583,35.692116,1.65,1417.643,1,15.753,-164.231,1.279,106.164
3,139.762073,35.68906,26.06,139.769595,35.684247,1.81,863.607,1,8.062,-32.61,1.608,109.894
3,139.75564,35.68927,28.84,139.772372,35.691064,1.09,1521.839,1,24.742,6.121,1.045,98.395
3,139.766226,35.685454,40.18,139.770839,35.686537,1.81,434.671,0,30.49,13.209,5.044,112.167
3,139.75676,35.698003,40.08,139.763155,35.680471,1.79,2030.021,1,17.045,-69.961,1.081,105.136
3,139.779229,35.681776,59.03,139.777542,35.698273,1.0,1838.402,0,26.69,95.837,1.808,126.393
2,139.76171,35.682888,41.31,139.774966,35.695889,1.25,1874.175,1,6.308,44.444,1.225,114.642
2,139.77729,35.692718,48.73,139.76991,35.698482,1.15,924.205,1,24.929,142.008,2.947,108.144
2,139.756767,35.697002,42.23,139.763232,35.693656,1.51,692.341,1,16.001,-27.364,3.366,100.082
